Player,Stat Type,Prop Team,Home vs. Away,Expected Value,Prop Line,Probability Over,Probability Under,Max Probability
Bennedict Mathurin,rebounds,MEM,0,4.254901038211262,4.5,0.33863941927360575,0.6613605807263943,0.6613605807263943
Jalen Wilson,points,CLE,0,9.718826815788562,8.5,0.6604634680767774,0.33953653192322264,0.6604634680767774
De'Aaron Fox,rebounds,PHX,0,4.49660665044921,4.5,0.34368221429774115,0.6563177857022588,0.6563177857022588
Scotty Pippen Jr.,rebounds,IND,1,2.8034096153773422,1.5,0.6550870709177554,0.34491292908224463,0.6550870709177554
Darius Garland,points,BKN,1,21.842377097281584,19.5,0.6547957036237657,0.34520429637623434,0.6547957036237657
Cole Anthony,assists,ATL,1,2.4656254994865336,2.5,0.3470458593067025,0.6529541406932975,0.6529541406932975
Norman Powell,assists,MIL,1,1.8085137489564018,1.5,0.35230245690255235,0.6476975430974476,0.6476975430974476
Dyson Daniels,points,ORL,0,13.356840882575547,14.5,0.3533415809679814,0.6466584190320186,0.6466584190320186
Stephon Castle,assists,PHX,0,2.3915129633982852,2.5,0.3534636838612164,0.6465363161387836,0.6465363161387836
OG Anunoby,points,CHI,0,15.870615757253987,14.5,0.6449969362664447,0.3550030637335552,0.6449969362664447
Chris Paul,rebounds,PHX,0,3.533410438909833,3.5,0.3565078945949176,0.6434921054050824,0.6434921054050824
Aaron Gordon,assists,CHA,0,3.0949868927056814,3.5,0.3580480396728052,0.6419519603271948,0.6419519603271948
Lonzo Ball,assists,NYK,1,3.510295033768478,3.5,0.36010871297572566,0.6398912870242743,0.6398912870242743
Tyrese Martin,assists,CLE,0,1.887204964633715,1.5,0.36080168348374575,0.6391983165162543,0.6391983165162543
Devin Vassell,rebounds,PHX,0,3.3286126654968857,3.5,0.3610904578074625,0.6389095421925375,0.6389095421925375
Paolo Banchero,points,ATL,1,22.133955264654464,23.5,0.366327419895056,0.633672580104944,0.633672580104944
Jarrett Allen,assists,BKN,1,1.789661031030772,1.5,0.3676822290684204,0.6323177709315796,0.6323177709315796
Desmond Bane,rebounds,IND,1,5.337140533216073,5.5,0.3677900498911215,0.6322099501088785,0.6322099501088785
Harrison Barnes,points,PHX,0,10.826563759059702,12.5,0.36997941653979316,0.6300205834602068,0.6300205834602068
Brandon Clarke,rebounds,IND,1,4.38927281648631,4.5,0.3700121050197601,0.6299878949802399,0.6299878949802399
Ivica Zubac,rebounds,MIL,1,11.977012398657509,12.5,0.3704822685803284,0.6295177314196716,0.6295177314196716
Ja Morant,assists,IND,1,7.402804953784679,7.5,0.3720496260067183,0.6279503739932817,0.6279503739932817
Myles Turner,points,MEM,0,14.11057872236647,15.5,0.3741891707375722,0.6258108292624278,0.6258108292624278
Ziaire Williams,points,CLE,0,9.950055225546448,9.5,0.6255964385442931,0.3744035614557068,0.6255964385442931
Grayson Allen,points,SAS,1,10.829946345027459,9.5,0.624665084508271,0.37533491549172904,0.624665084508271
Bennedict Mathurin,points,MEM,0,15.319436364808833,16.5,0.37769717350136534,0.6223028264986347,0.6223028264986347
Kevin Huerter,rebounds,NYK,1,2.357091491900381,2.5,0.3777307268527663,0.6222692731472337,0.6222692731472337
Thomas Bryant,rebounds,MEM,0,4.178928675123039,3.5,0.6209871832106941,0.3790128167893058,0.6209871832106941
Tyrese Maxey,points,BOS,0,26.859099687322328,25.5,0.620634638468154,0.37936536153184597,0.620634638468154
D'Angelo Russell,points,CLE,0,12.628568393939057,13.5,0.3793953361793012,0.6206046638206988,0.6206046638206988
Tyrese Haliburton,points,MEM,0,17.170266617792546,18.5,0.38099722119812296,0.619002778801877,0.619002778801877
Kentavious Caldwell-Pope,points,ATL,1,8.014422602432798,7.5,0.6171457723214877,0.38285422767851235,0.6171457723214877
Santi Aldama,rebounds,IND,1,6.3006542603124895,6.5,0.382916262809602,0.617083737190398,0.617083737190398
Jarrett Allen,points,BKN,1,12.83219043182598,11.5,0.6167118469191828,0.3832881530808172,0.6167118469191828
Jarrett Allen,rebounds,BKN,1,10.05655838669589,10.5,0.38424509976510046,0.6157549002348995,0.6157549002348995
Jayson Tatum,rebounds,PHI,1,8.942929529943477,7.5,0.6153690961162244,0.3846309038837757,0.6153690961162244
Chris Paul,points,PHX,0,8.819622355597517,9.5,0.385827220578433,0.614172779421567,0.614172779421567
Mikal Bridges,points,CHI,0,16.141032855950773,17.5,0.38717294688551607,0.6128270531144839,0.6128270531144839
Day'Ron Sharpe,rebounds,CLE,0,5.419201074559572,5.5,0.3889737652006271,0.6110262347993729,0.6110262347993729
Jayson Tatum,points,PHI,1,25.563583240282377,26.5,0.3891489421876204,0.6108510578123796,0.6108510578123796
Giannis Antetokounmpo,assists,LAC,0,5.41363934853285,5.5,0.3925667961656176,0.6074332038343824,0.6074332038343824
Al Horford,points,PHI,1,5.648433413052981,5.5,0.6068835804898209,0.3931164195101791,0.6068835804898209
GG Jackson,rebounds,IND,1,3.6358085941919183,3.5,0.395797542133819,0.604202457866181,0.604202457866181
T.J. McConnell,assists,MEM,0,4.565189959678375,4.5,0.40060498821537904,0.599395011784621,0.599395011784621
De'Aaron Fox,assists,PHX,0,5.6086261171997,5.5,0.4029719968477299,0.5970280031522701,0.5970280031522701
Andrew Nembhard,rebounds,MEM,0,2.645209632849334,2.5,0.4036198356265712,0.5963801643734288,0.5963801643734288
Ben Sheppard,points,MEM,0,5.215628318978379,5.5,0.40589390897605626,0.5941060910239437,0.5941060910239437
Guerschon Yabusele,assists,BOS,0,1.629742070109581,1.5,0.40702895769724456,0.5929710423027554,0.5929710423027554
Devin Booker,assists,SAS,1,6.663341623068662,6.5,0.4072475915025874,0.5927524084974126,0.5927524084974126
Devin Booker,points,SAS,1,24.460758835121425,25.5,0.4078653825341747,0.5921346174658253,0.5921346174658253
Devin Vassell,points,PHX,0,15.706945641309284,16.5,0.40866419467618287,0.5913358053238171,0.5913358053238171
Paul George,rebounds,BOS,0,4.664664121018714,4.5,0.40878653623579075,0.5912134637642092,0.5912134637642092
Payton Pritchard,rebounds,PHI,1,3.335700840907829,3.5,0.41069193695774164,0.5893080630422584,0.5893080630422584
Quentin Grimes,points,BOS,0,10.522003868500846,11.5,0.5890101102336613,0.4109898897663386,0.5890101102336613
Cole Anthony,points,ATL,1,9.839476123196713,10.5,0.5887513939093734,0.4112486060906266,0.5887513939093734
Kawhi Leonard,assists,MIL,1,2.8891429342524604,2.5,0.41151041577887804,0.588489584221122,0.588489584221122
De'Aaron Fox,points,PHX,0,22.95685609834126,24.5,0.4116165330107514,0.5883834669892486,0.5883834669892486
Wendell Carter Jr.,rebounds,ATL,1,6.506457226800031,6.5,0.4128170147763349,0.5871829852236651,0.5871829852236651
Damian Lillard,points,LAC,0,24.60708974171048,25.5,0.4142356594112998,0.5857643405887002,0.5857643405887002
Jaren Jackson Jr.,points,IND,1,22.891895803274974,21.5,0.5851706511328258,0.41482934886717415,0.5851706511328258
Trendon Watford,rebounds,CLE,0,3.590531715409431,3.5,0.4160108259584674,0.5839891740415326,0.5839891740415326
Guerschon Yabusele,rebounds,BOS,0,4.385496666788886,4.5,0.41619915609806646,0.5838008439019335,0.5838008439019335
Jonathan Isaac,points,ATL,1,6.228364079550719,5.5,0.5837666702818682,0.4162333297181318,0.5837666702818682
Evan Mobley,points,BKN,1,16.48174436348591,16.5,0.5836280370032674,0.4163719629967327,0.5836280370032674
Paul George,assists,BOS,0,3.690106381788101,3.5,0.4167392033425319,0.5832607966574681,0.5832607966574681
Amir Coffey,rebounds,MIL,1,2.106106873683887,1.5,0.41766320683722324,0.5823367931627768,0.5823367931627768
Tyus Jones,points,SAS,1,10.02863903005552,9.5,0.5818717202998951,0.4181282797001049,0.5818717202998951
Bennedict Mathurin,assists,MEM,0,1.8408211006900048,1.5,0.4181707271376649,0.5818292728623351,0.5818292728623351
Lonzo Ball,rebounds,NYK,1,3.679926294046949,3.5,0.41969440091314336,0.5803055990868566,0.5803055990868566
Brandon Clarke,points,IND,1,7.4332524344946,7.5,0.4217763198933371,0.5782236801066629,0.5782236801066629
De'Andre Hunter,rebounds,BKN,1,3.5537241612455968,3.5,0.42244371239451317,0.5775562876054868,0.5775562876054868
T.J. McConnell,points,MEM,0,8.355620977599798,8.5,0.4227402741208255,0.5772597258791745,0.5772597258791745
Thomas Bryant,assists,MEM,0,0.6325201426922633,1.5,0.5755992122121439,0.42440078778785606,0.5755992122121439
Thomas Bryant,points,MEM,0,6.450450892712258,7.5,0.42662667835143475,0.5733733216485652,0.5733733216485652
Caris LeVert,points,ORL,0,11.591783079889877,12.5,0.4306020218082367,0.5693979781917633,0.5693979781917633
Evan Mobley,assists,BKN,1,3.1491372230430645,2.5,0.5693634129020514,0.4306365870979486,0.5693634129020514
Jonathan Isaac,rebounds,ATL,1,4.857082879244201,4.5,0.4393885753402793,0.5606114246597207,0.5606114246597207
Pascal Siakam,rebounds,MEM,0,6.932956157888556,6.5,0.44116854180500686,0.5588314581949931,0.5588314581949931
GG Jackson,assists,IND,1,0.7688948029036998,0.5,0.441231663129821,0.558768336870179,0.558768336870179
Tyrese Martin,rebounds,CLE,0,3.69088537946836,3.5,0.4416273293067654,0.5583726706932346,0.5583726706932346
Ivica Zubac,points,MIL,1,14.229220539196152,14.5,0.4423528680365153,0.5576471319634847,0.5576471319634847
Giannis Antetokounmpo,points,LAC,0,30.165845233698025,30.5,0.44662189213665604,0.553378107863344,0.553378107863344
Kevin Huerter,points,NYK,1,4.623369163103015,7.5,0.5519655331280799,0.44803446687192006,0.5519655331280799
Stephon Castle,points,PHX,0,13.302100776433372,13.5,0.5518146210854067,0.44818537891459326,0.5518146210854067
Damian Lillard,rebounds,LAC,0,4.129314211897531,3.5,0.44895143417663175,0.5510485658233683,0.5510485658233683
Ayo Dosunmu,rebounds,NYK,1,2.824272491497222,2.5,0.4509540637174605,0.5490459362825395,0.5490459362825395
Kris Dunn,points,MIL,1,5.6186566417077835,5.5,0.5485861788564447,0.4514138211435553,0.5485861788564447
Trae Young,points,ORL,0,28.07544844284332,27.5,0.5484197524162285,0.45158024758377147,0.5484197524162285
Wendell Carter Jr.,points,ATL,1,8.455109649549398,8.5,0.4535392575153565,0.5464607424846435,0.5464607424846435
Max Strus,assists,BKN,1,3.178434819980224,2.5,0.5438111074901272,0.4561888925098728,0.5438111074901272
Anthony Black,points,ATL,1,9.690586941372791,9.5,0.5432224240307599,0.45677757596924,0.5432224240307599
Kevin Durant,points,SAS,1,26.58357770054212,26.5,0.45723591632068594,0.5427640836793141,0.5427640836793141
Andrew Nembhard,points,MEM,0,9.979055763240943,9.5,0.5415951913857759,0.45840480861422406,0.5415951913857759
Goga Bitadze,assists,ATL,1,1.5823467717306123,1.5,0.4590518571927171,0.5409481428072829,0.5409481428072829
Jrue Holiday,rebounds,PHI,1,4.078797470335086,3.5,0.4610234334391896,0.5389765665608104,0.5389765665608104
Nick Richards,points,SAS,1,8.955763526437629,8.5,0.5375395880661301,0.4624604119338699,0.5375395880661301
Jamal Murray,points,CHA,0,20.821147037252175,21.5,0.536122351067213,0.46387764893278705,0.536122351067213
T.J. McConnell,rebounds,MEM,0,2.1499381866172,1.5,0.534026258089792,0.465973741910208,0.534026258089792
Donovan Mitchell,points,BKN,1,22.718100006238064,22.5,0.5330035641425939,0.4669964358574062,0.5330035641425939
Joel Embiid,assists,BOS,0,4.171115416621574,3.5,0.530580845448459,0.46941915455154104,0.530580845448459
Zaccharie Risacher,points,ORL,0,11.201416799543532,11.5,0.47324555488345377,0.5267544451165462,0.5267544451165462
Josh Giddey,rebounds,NYK,1,6.675627770588975,6.5,0.4738896051518938,0.5261103948481062,0.5261103948481062
Jaylen Wells,rebounds,IND,1,2.4772599090866674,2.5,0.5242359974255564,0.4757640025744436,0.5242359974255564
Tre Jones,rebounds,NYK,1,2.121522318000525,2.5,0.4761823214404688,0.5238176785595312,0.5238176785595312
Derrick White,points,PHI,1,13.787543012400961,14.0,0.4793253273399758,0.5206746726600242,0.5206746726600242
Georges Niang,points,ORL,0,9.508945079199075,9.5,0.47976800355467253,0.5202319964453275,0.5202319964453275
Al Horford,rebounds,PHI,1,5.195902314069266,4.5,0.5193713926060811,0.4806286073939189,0.5193713926060811
Tyrese Maxey,assists,BOS,0,5.941634770806895,5.5,0.48185614905982455,0.5181438509401755,0.5181438509401755
Michael Porter Jr.,points,CHA,0,17.53682538065617,17.5,0.5172536488808546,0.48274635111914543,0.5172536488808546
Derrick Jones Jr.,rebounds,MIL,1,2.961147030339715,2.5,0.48502312670695047,0.5149768732930495,0.5149768732930495
Josh Green,points,DEN,1,7.36215911226228,7.5,0.5147876473683491,0.48521235263165086,0.5147876473683491
Jaylen Brown,points,PHI,1,21.93374910024136,21.5,0.5147244896029681,0.4852755103970318,0.5147244896029681
Ayo Dosunmu,points,NYK,1,12.803578699949448,12.5,0.5144072193421481,0.48559278065785194,0.5144072193421481
Kawhi Leonard,points,MIL,1,19.759291268050323,19.5,0.5129021248554697,0.4870978751445303,0.5129021248554697
Max Strus,points,BKN,1,9.639746024983383,9.5,0.4878125627963673,0.5121874372036327,0.5121874372036327
Trendon Watford,points,CLE,0,9.226478874993134,9.5,0.48823121086597376,0.5117687891340262,0.5117687891340262
Grayson Allen,assists,SAS,1,1.3581854217594442,1.5,0.48860096242365403,0.511399037576346,0.511399037576346
Caris LeVert,assists,ORL,0,3.1299333198113857,2.5,0.5102469607581845,0.48975303924181546,0.5102469607581845
Norman Powell,points,MIL,1,23.266490556795933,23.5,0.4908911864083819,0.5091088135916181,0.5091088135916181
Jalen Wilson,assists,CLE,0,1.1838515068100361,1.5,0.5073362984453006,0.4926637015546994,0.5073362984453006
Santi Aldama,assists,IND,1,1.9122409483647862,1.5,0.49458356531476144,0.5054164346852386,0.5054164346852386
Santi Aldama,points,IND,1,11.699178917481163,11.5,0.49485560929777916,0.5051443907022208,0.5051443907022208
Aaron Nesmith,rebounds,MEM,0,2.8331544598672216,2.5,0.5042176937248568,0.4957823062751432,0.5042176937248568
James Harden,assists,MIL,1,9.962026687126773,9.5,0.4962517083218284,0.5037482916781716,0.5037482916781716
Miles Bridges,rebounds,DEN,1,7.279240300823311,6.5,0.502501876417202,0.497498123582798,0.502501876417202
Josh Giddey,assists,NYK,1,6.277267745125767,5.5,0.5022125030126211,0.4977874969873789,0.5022125030126211
